outlet,author,rating,text,date_posted
Anytime Fitness Admiralty,Alvis Kok,5,"Small and cozy gym! Despite the size, it has the basic equipments needed for a decent workout.",Date not found
Anytime Fitness Admiralty,qun bao lim,1,Made an unreasonable charge to my credit card and refuses to waive it. Keeps making excuses and pretends that I do not understand the terms and conditions. Horrible service!!!,Date not found
Anytime Fitness Admiralty,Az,1,"The one that is out of the norm. No shower room no locker. Not recommended. Very inconvenience.
The management of this gym seriously need to think abt its location.",Date not found
Anytime Fitness Admiralty,Jay Liu,5,Just a few minutes walk away from my house. Clean and good :D,Date not found
Anytime Fitness Admiralty,jervik ortiz,5,Newly renovated with a dedicated (although) small functional area. :)),Date not found
Anytime Fitness Admiralty,Vincent Choo,4,"Fine good place,  it will be better if the area is bigger(so can have more equipment) and with toilet.",Date not found
Anytime Fitness Admiralty,K Teh,3,"Place is new, not crowded in the morning. Unfortunately no shower so I would only recommend for those who stay nearby.",Date not found
Anytime Fitness Admiralty,BL,5,Friendly staffs and location is very convenient. Near to my residential address and nearby foodmall. 👍👍👍 …,Date not found
Anytime Fitness Admiralty,Sofian Jais,5,anytime fitness at galaxy cc in excellent place for working out couple with very bubbly n friendly staffs.,Date not found
Anytime Fitness Admiralty,Ryfdy Zydane,5,best worker ever,Date not found
Anytime Fitness Admiralty,kasim umar,5,"Its a nice to do Gym, small space no shower.",Date not found
Anytime Fitness Admiralty,Kaliraj Santoshraj,5,Small and cozy gym. Amazing staff and very convinient.,Date not found
Anytime Fitness Admiralty,Tan Chiow ying,1,"Small and claustrophobic. No windows, feels like exercising in a cage. Hence didnt sign up.",Date not found
Anytime Fitness Admiralty,Shao Jun Lok,5,Clean environment just the space too small,Date not found
Anytime Fitness Admiralty,PhobiA,5,Great staff and new/clean equipment!,Date not found
Anytime Fitness Admiralty,Syaiful Saad,1,place is closed. they didnt even bother to inform members tht the place is closed,Date not found
Anytime Fitness Admiralty,Iskandar Alfian Bin Mokhtar,2,"those like to smell rust from equipments that are not well maintained, can come here smell the rust until want to faint",Date not found
Anytime Fitness Admiralty,Augustine Hoe,1,"Terrible experience with the gym management

If you have to use this gym, proceed with caution",Date not found
Anytime Fitness Admiralty,Sam,5,Awesome gym 👍 …,Date not found
Anytime Fitness Admiralty,Depak Singh,5,Best gym in the north with the friendliest staff ever!🙌🏿 …,Date not found
Anytime Fitness Admiralty,nur natasha,5,"very nice gym, friendly staffs",Date not found
Anytime Fitness Admiralty,alena sim,5,very good after reno! highly recommend,Date not found
Anytime Fitness Admiralty,Alia Fami,1,The Staff name Kylie was extremely rude and so much attitude issues!,Date not found
Anytime Fitness Admiralty,Afiq Azhar,5,Friendly staff and love the new changes,Date not found
Anytime Fitness Admiralty,Khszx T,5,Wow,Date not found
Anytime Fitness Admiralty,Adiq 151,5,"Nice ambience to train,great awesome friendly staffs..!",Date not found
Anytime Fitness Admiralty,rei ang,5,great place,Date not found
Anytime Fitness Admiralty,Anitaadriana Khan,5,My most favourite place fitness near my house.,Date not found
Anytime Fitness Admiralty,T C Goh,1,"Area too small and crowded.
No shower / locker facilities.",Date not found
Anytime Fitness Admiralty,K,5,Great gym to workout with friendly staff,Date not found
Anytime Fitness Admiralty,Marcus Lee,5,"bonded for a year, love the place and staff was friendly",Date not found
Anytime Fitness Admiralty,Rvjes,5,Friendly staff and funny ig content,Date not found
Anytime Fitness Admiralty,Dominic Teo,5,very awesome n friendly staff!,Date not found
Anytime Fitness Admiralty,Lamony Chew,5,Good and well equipped,Date not found
